dates,logEC,beachEColiValue,jday,beachSc,LOGbeachTurbidityBeach,beachTurbidityBeach,tribNeshotaNorthStormWaterOutfallWaterElevation,tribNeshotaSouthStormWaterOutfallWaterElevation,DiffHeightabovesealevelmover24hr14120,MaxHeightabovesealevelmover1hr14120,MaxHeightabovesealevelmover24hr14120,MeairtempCover120hr14120,MeairtempCover12hr14120,MeairtempCover1hr14120,MeairtempCover24hr14120,MeairtempCover2hr14120,MeairtempCover48hr14120,MeairtempCover6hr14120,MeairtempCover72hr14120,MeanCloudcoverover12hr14120,MeanCloudcoverover1hr14120,MeanCloudcoverover24hr14120,MeanCloudcoverover2hr14120,MeanCloudcoverover48hr14120,MeanCloudcoverover6hr14120,MeanHeightabovesealevelmover1hr14120,MeanHeightabovesealevelmover24hr14120,MinHeightabovesealevelmover1hr14120,MinHeightabovesealevelmover24hr14120,StDewindtempCover120hr14120,StDewindtempCover12hr14120,StDewindtempCover24hr14120,StDewindtempCover2hr14120,StDewindtempCover48hr14120,StDewindtempCover6hr14120,StDewindtempCover72hr14120,MeanSeaWaterTemperatureCover1hrX141Y20Sigma0,MeanSeaWaterTemperatureCover2hrX141Y20Sigma0,MeanSeaWaterTemperatureCover6hrX141Y20Sigma0,StDevSeaWaterTemperatureCover6hrX141Y20Sigma0,StDevSeaWaterTemperatureCover12hrX141Y20Sigma0,MeanSeaWaterTemperatureCover12hrX141Y20Sigma0,MeanSeaWaterTemperatureCover24hrX141Y20Sigma0,StDevSeaWaterTemperatureCover24hrX141Y20Sigma0,MeanSeaWaterTemperatureCover48hrX141Y20Sigma0,StDevSeaWaterTemperatureCover48hrX141Y20Sigma0,MeanSeaWaterTemperatureCover72hrX141Y20Sigma0,StDevSeaWaterTemperatureCover72hrX141Y20Sigma0,MeanSeaWaterTemperatureCover120hrX141Y20Sigma0,StDevSeaWaterTemperatureCover120hrX141Y20Sigma0,sqrtradarprecipneshtahSum1hr,sqrtradarprecipneshtahSum2hr,sqrtradarprecipneshtahSum6hr,sqrtradarprecipneshtahSum12hr,sqrtradarprecipneshtahSum24hr,sqrtradarprecipneshtahSum48hr,sqrtradarprecipneshtahSum72hr,sqrtradarprecipneshtahSum120hr,sqrtradarprecipPointBeachesSum1hr,sqrtradarprecipPointBeachesSum2hr,sqrtradarprecipPointBeachesSum6hr,sqrtradarprecipPointBeachesSum12hr,sqrtradarprecipPointBeachesSum24hr,sqrtradarprecipPointBeachesSum48hr,sqrtradarprecipPointBeachesSum72hr,sqrtradarprecipPointBeachesSum120hr,sqrtradarprecipManitowocRSum1hr,sqrtradarprecipManitowocRSum2hr,sqrtradarprecipManitowocRSum6hr,sqrtradarprecipManitowocRSum12hr,sqrtradarprecipManitowocRSum24hr,sqrtradarprecipManitowocRSum48hr,sqrtradarprecipManitowocRSum72hr,sqrtradarprecipManitowocRSum120hr,logMRQmean1,logMRQmean2,logMRQmean6,logMRQmean12,logMRQmean24,logMRQmean48,logMRQmean72,logMRQmean120,MRQmax24,MRQmin1,MRQmin2,MRQmin6,MRQmin12,MRQmin24,MRQmin48,MRQmin72,MRQmin120,MRQdifference6,logKRQmean1,logKRQmean2,logKRQmean6,logKRQmean12,logKRQmean24,logKRQmean48,logKRQmean72,logKRQmean120,KRQmax24,KRQmin1,KRQmin2,KRQmin6,KRQmin12,KRQmin24,KRQmin48,KRQmin72,KRQmin120,KRQdifference6,parvwater(surface)Mean1hr,parvwater(surface)Mean2hr,parvwater(surface)Mean6hr,parvwater(surface)Mean12hr,parvwater(surface)Mean24hr,parvwater(surface)Mean48hr,parvwater(surface)Mean72hr,parvwater(surface)Mean120hr,perpvwater(surface)Mean1hr,perpvwater(surface)Mean2hr,perpvwater(surface)Mean6hr,perpvwater(surface)Mean12hr,perpvwater(surface)Mean24hr,perpvwater(surface)Mean48hr,perpvwater(surface)Mean72hr,perpvwater(surface)Mean120hr,parvwater(depth-ave)Mean1hr,parvwater(depth-ave)Mean2hr,parvwater(depth-ave)Mean6hr,parvwater(depth-ave)Mean12hr,parvwater(depth-ave)Mean24hr,parvwater(depth-ave)Mean48hr,parvwater(depth-ave)Mean72hr,parvwater(depth-ave)Mean120hr,perpvwater(depth-ave)Mean1hr,perpvwater(depth-ave)Mean2hr,perpvwater(depth-ave)Mean6hr,perpvwater(depth-ave)Mean12hr,perpvwater(depth-ave)Mean24hr,perpvwater(depth-ave)Mean48hr,perpvwater(depth-ave)Mean72hr,perpvwater(depth-ave)Mean120hr,parwindMean1hr,parwindMean2hr,parwindMean6hr,parwindMean12hr,parwindMean24hr,perpwindMean1hr,perpwindMean2hr,perpwindMean6hr,perpwindMean12hr,perpwindMean24hr,parwaveheightMean1hr,parwavedirMean1hr,perpwaveheightMean1hr,perpwavedirMean1hr,parwaveheightMean2hr,parwavedirMean2hr,perpwaveheightMean2hr,perpwavedirMean2hr,parwaveheightMean6hr,parwavedirMean6hr,perpwaveheightMean6hr,perpwavedirMean6hr,parwaveheightMean12hr,parwavedirMean12hr,perpwaveheightMean12hr,perpwavedirMean12hr,parwaveheightMean24hr,parwavedirMean24hr,perpwaveheightMean24hr,perpwavedirMean24hr
40757.4375,1.079181246,12,214,339.4,0.235528447,1.72,16.5,17,-0.005612,-0.000173,0.00545,23.100822,22.617826,23.026585,23.300935,22.607577,23.665092,22.655153,23.447664,0.491643,0.615625,0.265888,0.71869,0.238122,0.39367,-0.000173,-0.002673,-0.000173,-0.010232,1.285231,0.228357,0.786148,0.419009,1.129923,0.246319,1.239743,17.443947,17.443947,16.730178,0.713769,1.43372,15.415561,16.581539,1.84287,14.180695,2.848665,13.765058,2.535215,14.000879,2.57049,0,0,0.613807788,0.669248833,0.669248833,0.669248833,0.812117602,2.040161758,0,0,0.740235773,0.777308176,0.777308176,0.785347694,1.469927549,3.088037565,0.124092707,0.300920255,0.619398095,0.815660469,0.815660469,0.925464748,1.758130826,3.213923148,2.173186268,2.173186268,2.176573541,2.185872543,2.206094693,2.239898776,2.259582266,2.277279644,176,149,149,149,149,149,149,149,149,-2,1.705436047,1.702215059,1.686114684,1.681052701,1.694879288,1.743885233,1.863012893,2.009008018,53,50,50,47,47,47,47,47,37,4,0.08656564,0.05205206,-0.015314378,-0.001061566,0.026186142,0.042309854,0.055500105,0.054506198,-0.03429813,-0.058495216,-0.07616741,-0.021624103,-0.022267515,0.015861344,0.021670927,0.019673707,0.009646229,0.008725529,0.012429331,0.014670431,0.00968495,0.013415962,0.01452582,0.018696613,-0.006378172,-0.006245901,-0.004555263,-0.00433923,-0.005171511,-0.003914897,-0.004263349,-0.005842062,4.197571,0.951038,-0.96209838,-0.12882218,0.774649243,2.987687,1.0467724,0.1561936,-1.10622144,-1.946447374,-0.01736534,-0.24881431,-0.06759749,-0.96855121,-0.06080027,-0.42916644,-0.10158562,-0.880661505,-0.03842082,-0.288025089,-0.112236072,-0.939871578,0.034762825,0.135356372,-0.134956253,-0.878656523,0.025023119,0.12466514,-0.130278976,-0.923588268
40758.41319,1.644438589,44.1,215,284.5,0.037426498,1.09,16.5,17,0.003458,-0.003631,0.012029,23.349269,22.874638,23.212053,23.167805,23.071033,23.25365,22.762398,23.52204,0.754174,0.465855,0.640771,0.426147,0.440504,0.693233,-0.003631,-0.002736,-0.003631,-0.012726,1.12711,0.230982,0.449313,0.14102,0.651033,0.234816,0.994257,15.149613,15.149613,14.687942,0.461671,1.762594,15.954025,16.690535,1.66364,16.228674,2.217172,14.795734,2.79037,14.241828,2.700959,0,0,0,0,2.341218273,2.434994251,2.434994251,2.478071428,0,0,0,0,2.552120295,2.667869187,2.67022265,2.945166379,0,0,0,0,2.07958241,2.230373511,2.272828414,2.738722512,2.131939295,2.133538908,2.139222953,2.146321874,2.158927612,2.183951601,2.215450289,2.251805459,154,135,135,135,135,135,135,135,135,-5,2.207499723,2.213185601,2.218469857,2.173125541,2.05463699,1.911129854,1.874719323,2.025919999,169,159,159,159,109,51,47,47,47,0,-0.11740905,-0.10572818,-0.1055843,-0.090901646,0.012207376,0.016879249,0.032391363,0.043358832,-0.016614412,-0.024761706,-0.036776142,-0.003497008,0.015062592,-0.002795902,0.016865832,0.019322672,-0.031633078,-0.029860644,-0.023217335,-0.006634484,0.010286464,0.009959133,0.01262857,0.01408343,-0.014661171,-0.014261346,-0.010957309,-0.006944498,-0.002318975,-0.003702052,-0.003325761,-0.005083392,-3.536445,-3.0934592,-2.01844258,-1.913405039,-0.095723892,6.7797018,7.16997865,6.37570098,5.92260096,1.453250496,-0.38396912,-0.94382252,0.13443594,0.33045279,-0.35849636,-0.936363975,0.13359949,0.3503849,-0.291317947,-0.902910875,0.12882937,0.4131784,-0.21459804,-0.813938116,0.131363075,0.542049538,-0.069615537,-0.335018538,-0.105803668,-0.215197362
40763.70833,1.459392488,28.8,220,264.4,0.053078443,1.13,16.5,17,-0.000565,0.002735,0.017887,22.631935,22.960454,23.247684,22.545648,23.358882,22.744477,23.504397,22.805882,0.142561,0.012416,0.188239,0.033731,0.338614,0.094711,0.002735,0.000766,0.002735,-0.01389,1.046387,0.830699,0.91819,0.111198,0.886798,0.131207,0.949699,21.655945,21.655945,21.082211,0.573733,1.087467,20.0735,19.434917,1.213411,19.003177,1.708824,19.635878,1.831118,20.052024,1.735484,0,0,0,0,0,1.421031667,1.421031667,1.421031667,0,0,0,0,0,2.144343489,2.144343489,2.144343489,0,0,0,0,0,2.488733614,2.490925129,2.495896432,2.01911629,2.020154032,2.020844484,2.016685208,2.013714765,2.011473523,2.017352215,2.052052348,105,103,103,103,101,101,101,101,101,-2,1.612783857,1.614105911,1.619354247,1.621306135,1.627536536,1.637760662,1.65751398,1.772993658,45,41,41,41,41,41,41,41,41,-1,0.04172355,0.019837838,-0.069074492,-0.058460403,-0.063994431,0.000204425,0.00150274,0.004730289,-0.06085969,-0.0797519,-0.098968717,-0.034612427,-0.028700302,0.007837931,0.005278953,0.003529494,-0.017286,-0.01996791,-0.023281557,-0.0275074,-0.03048693,-0.004357192,-0.001166548,-0.006198127,-0.005802913,-0.006475379,-0.005653555,-0.0067686,-0.008421784,-0.005138188,-0.003306416,-0.002285825,-0.77220355,-0.826537135,-1.4413262,-1.718848062,-1.770447369,-3.1415704,-3.828791,-4.63710343,-1.572651399,1.095746925,-0.18149865,-0.65958906,-0.2068245,-0.75162641,-0.19960508,-0.67534865,-0.21725205,-0.73718884,-0.29580892,-0.840823385,-0.150955484,-0.461692018,-0.339749055,-0.919319244,-0.069453125,-0.213971371,-0.3454511,-0.95510747,-0.012587461,-0.044670229
40764.47222,1.779596491,60.2,221,301.7,0.336459734,2.17,16.5,17,-0.005485,-0.001298,0.017492,22.694279,22.026781,23.274656,22.551131,23.178548,22.595527,22.54446,22.754333,0.270303,0.505663,0.1825,0.550203,0.280589,0.465243,-0.001298,0.000664,-0.001298,-0.013458,0.981155,0.692006,0.82161,0.096108,0.930401,0.633877,0.969394,14.074856,14.074856,15.130871,1.056015,1.937068,16.901675,19.033356,2.583619,18.808273,1.941607,19.051198,2.078861,19.904523,2.067517,0,0,0,0,0,0,1.421031667,1.421031667,0,0,0,0,0,0,2.144343489,2.144343489,0,0,0,0,0.285776136,0.285776136,2.505087424,2.511827621,1.982271233,1.984527313,1.989746366,1.997095009,2.006911518,2.00913207,2.00936826,2.03275303,105,96,96,96,96,96,96,96,96,-3,2.01494035,2.031408464,2.127239819,2.150116548,1.960084117,1.826682066,1.776211702,1.776353052,204,101,101,101,41,40,40,40,40,-81,0.06059472,0.058322705,0.069774729,0.066985621,0.035266706,-0.004913026,0.016186491,0.021441069,0.08691586,0.079497115,0.070473805,0.075279959,0.023751457,0.014319952,0.017253928,0.013386568,-0.00990239,-0.008739449,-0.005424891,-0.002239777,-0.01203257,-0.018952448,-0.005163713,-0.002782917,0.00857669,0.008009509,0.00701897,0.006464292,0.000902661,-0.003828819,-0.003009263,-0.000553208,5.772052,5.506011,6.5739253,5.59323277,3.039887114,9.16413,8.541744,4.80544308,3.111272858,0.535037882,0.4421357,0.90971372,0.2018115,0.41523601,0.45181364,0.95249596,0.12340898,0.256149714,0.423213868,0.956040077,-0.033731627,-0.095343512,0.321633089,0.958870428,-0.011036538,-0.00236587,0.092052943,0.370072078,-0.060221891,-0.193495907
40765.46181,1.7355989,54.4,222,281.7,-0.086186148,0.82,16.5,17,0.00572,-0.003839,0.017542,22.595209,20.642388,22.179382,21.885901,21.989845,22.218516,20.80984,22.358985,0.12148,0.039383,0.376532,0.056904,0.279516,0.057083,-0.003839,0.002147,-0.003839,-0.009905,1.1444,0.818555,1.497909,0.189537,1.253004,0.991284,1.198712,12.896057,12.896057,13.11249,0.216433,0.560172,13.65135,13.657745,0.458755,16.345551,3.266048,17.091431,2.911782,18.358482,3.018184,0,0,0,0,0,0,0,1.421031667,0,0,0,0,0,0,0,2.144343489,0,0,0,0,0,0.285776136,0.285776136,2.507264645,1.975431809,1.974281359,1.968482949,1.965162489,1.968190986,1.988191873,1.996015828,2.007632221,96,94,94,92,90,90,90,90,90,4,1.809559715,1.812913357,1.819543936,1.819543936,1.854495814,1.908847896,1.834897339,1.780977015,101,64,64,64,64,64,40,40,40,-4,-0.012626163,-0.017102142,0.001078439,-0.006934279,0.0093953,0.022331003,-0.000143584,0.013620648,0.05640343,0.05507851,0.062615589,0.058914646,0.06443332,0.044092388,0.031024408,0.024799416,-0.022678077,-0.020268362,-0.014793567,-0.028474039,-0.02036983,-0.0162012,-0.019424909,-0.005514223,0.013617137,0.013503708,0.012757088,0.012028904,0.011603243,0.006252952,0.001315202,0.001041943,3.3348136,2.3017098,2.20306593,2.2850227,3.94309616,8.1816565,8.2830843,7.85139487,7.39295893,6.916281062,-0.4844568,-0.94778205,0.1630147,0.31891878,-0.4197133,-0.85020951,0.236778,0.48867724,-0.062558279,-0.018608333,0.252174618,0.764850318,0.047344916,0.259047678,0.248015168,0.801478069,0.148097463,0.463762243,0.257527175,0.768764799
40766.42014,1.773786445,59.4,223,293.8,0.093421685,1.24,16.5,17,-0.014047,0.010208,0.018241,22.330368,20.385865,22.854723,21.437738,22.401416,21.684638,20.763344,21.972243,0.093861,0.011151,0.150491,0.0257,0.273226,0.021763,0.010208,0.006868,0.010208,-0.010697,1.313838,1.055467,1.39715,0.453307,1.481952,1.339042,1.361212,14.892126,14.892126,14.801361,0.090765,0.077732,14.757657,14.447489,0.419718,14.052617,0.59096,15.712863,2.823241,17.051766,2.954536,0,0,0,0,0,0,0,1.421031667,0,0,0,0,0,0,0,2.144343489,0,0,0,0,0,0,0.285776136,2.505087424,1.954242509,1.954242509,1.957447649,1.964966375,1.973512696,1.971005104,1.984011329,1.994821044,98,90,90,90,90,90,90,90,90,-2,1.662757832,1.662757832,1.674401813,1.69570052,1.740609378,1.807097921,1.85779302,1.78457272,66,46,46,46,46,46,46,40,40,-4,0.028681031,0.024109575,0.004008201,-9.92E-05,-0.006265781,0.003090194,0.011458116,0.009949607,0.046301694,0.044469848,0.035157743,0.033998873,0.041479073,0.053591872,0.041976751,0.030613296,-0.0087991,-0.01239239,-0.016032187,-0.01898887,-0.024167956,-0.022002733,-0.018878082,-0.011799368,0.01876,0.01780034,0.017593088,0.017570677,0.017719001,0.014556112,0.009823085,0.003947019,6.104201,5.8312795,4.6448248,4.04560468,3.61898753,3.262705,3.468432,3.6171482,4.04460664,5.330469917,0.228116,0.79797997,0.17228736,0.60268397,0.21217132,0.77895027,0.17006722,0.626349955,0.167725248,0.69500385,0.167110497,0.709465845,0.067414493,0.253529786,0.15941854,0.767647468,-0.133939286,-0.323615193,0.154781928,0.59541471
40770.63889,0.986771734,9.7,227,296.6,1.019531685,10.46,16.5,17,0.009114,-0.001405,0.038476,21.211217,20.714468,22.535898,20.360799,22.601635,20.536612,22.491961,20.750115,0.137687,0.011895,0.075918,0.111473,0.253377,0.17281,-0.001405,0.008114,-0.001405,-0.00982,1.41987,1.962034,1.70708,0.065737,1.319892,0.382726,1.200604,20.736368,20.736368,19.614618,1.12175,1.125079,18.839124,19.397731,0.998197,18.728884,1.062307,17.916428,1.446802,16.608583,1.971388,0,0,0,0,0,0,2.69246467,2.763076908,0,0,0,0,0,0,2.161319736,2.168187261,0,0,0,0,0,0.297932878,2.821875263,2.867424105,1.86923172,1.86923172,1.868497494,1.862454395,1.860525162,1.851513142,1.858963062,1.893750207,74,74,74,73,71,71,68,68,68,1,1.505149978,1.505149978,1.505149978,1.507968252,1.514658415,1.529612128,1.540520645,1.589134768,34,32,32,32,32,32,32,32,32,0,-0.1074624,-0.10766102,-0.11043467,-0.103275769,-0.085386441,-0.115916562,-0.062104731,-0.027818395,-0.07075013,-0.05897021,-0.025360913,-0.000525118,0.002115102,-0.023909284,-0.015614614,0.006950019,-0.04479045,-0.04449456,-0.057254641,-0.059732343,-0.052892337,-0.06385632,-0.028417483,-0.018899939,0.00725753,0.007812434,0.007063586,0.006637723,0.002411735,-0.014508552,-0.00764113,0.002707424,-0.6344332,-1.1866932,-1.6394608,-0.03947276,-0.455090687,-5.251281,-4.7830195,-1.10611503,1.477865968,2.373685895,-0.087053515,-0.58624256,-0.12030029,-0.81013558,-0.086417108,-0.725620995,-0.08503018,-0.655954215,-0.084772404,-0.856165075,-0.010679922,-0.039013684,-0.110254266,-0.805053301,0.04180476,0.28289911,-0.308194205,-0.893052573,0.036269996,0.195483516
40771.45486,1.348304863,22.3,228,300.4,0.526339277,3.36,16.5,17,0.047281,-0.011458,0.035822,21.199293,20.55658,22.398293,21.339137,22.365737,20.743267,20.869679,20.737808,0.330516,0,0.21515,0,0.186044,0.064018,-0.011458,0.008746,-0.011458,-0.011458,1.37312,0.878799,1.10279,0.032556,1.42382,1.135881,1.23452,19.518719,19.518719,19.312999,0.20572,0.185277,19.381882,19.882805,0.59875,19.528524,0.823777,18.948737,1.121357,17.515846,2.029415,0,0,0,0,0,0,0,2.763076908,0,0,0,0,0,0,0,2.168187261,0,0,0,0.079,0.079,0.079,0.848445048,2.868512332,1.86332286,1.86332286,1.855821905,1.860587529,1.864931131,1.860899231,1.85575885,1.875000941,74,73,73,71,71,71,70,68,68,0,1.484299839,1.486076097,1.48784512,1.489606966,1.496150955,1.508319254,1.522063679,1.548696449,32,30,30,30,30,30,30,30,30,1,-0.033357798,-0.028439249,-0.011203436,-0.010705638,-0.031655179,-0.069457233,-0.0841618,-0.028730804,0.01672739,0.02290926,0.035758749,0.02765779,-0.004969228,-0.00339587,-0.017177677,0.001411142,-0.010995324,-0.012947202,-0.018141994,-0.017360533,-0.026494438,-0.046379267,-0.046502396,-0.01824042,0.009090877,0.009465039,0.009596885,0.009583841,0.008903714,0.00201272,-0.007459195,0.001349755,-2.8649933,-2.0842866,0.16005153,0.124816608,0.307354211,-1.1364743,-1.3615486,1.5871549,2.09340136,-0.372038161,-0.0243326,-0.99947482,-0.000788915,-0.03240509,-0.012229361,-0.501920548,0.014048146,0.48379269,0.068134716,0.306815954,0.066901529,0.614809415,0.028422355,0.085876503,0.051084227,0.552070916,-0.010265848,-0.16771835,-0.046913659,-0.042514644
40772.44792,1.958085849,90.8,229,290.8,1.1430148,13.9,16.5,17,0.015084,-0.004528,0.015448,21.062813,21.096812,22.477928,21.722455,21.97242,21.530796,21.280987,21.069663,0.224825,0.216163,0.172882,0.214426,0.194016,0.327881,-0.004528,-0.000155,-0.004528,-0.013613,1.182356,0.472542,0.802986,0.505508,0.983463,0.585923,1.333981,18.384281,18.384281,17.940083,0.444199,0.653364,18.279996,19.40702,1.222735,19.644912,0.991657,19.488022,0.976753,18.465694,1.596587,0,0,1.479773293,1.479773293,1.479773293,1.479773293,1.479773293,3.13437761,0,0,1.423766835,1.423766835,1.423766835,1.423766835,1.423766835,2.593867383,0,0,0.982150192,0.982150192,0.982150192,0.985322282,0.985322282,3.028897819,1.835690571,1.835690571,1.838324264,1.842505229,1.848124943,1.856640794,1.856619816,1.858800281,73,68,68,68,68,68,68,68,68,-2,1.462397998,1.462397998,1.462397998,1.465196898,1.472268752,1.484448139,1.496775943,1.521764437,31,29,29,29,29,29,29,29,29,0,0.0604179,0.06608977,0.106731466,0.13756401,0.110903647,0.039624234,-0.009336939,-0.014552278,0.0531977,0.05145605,0.049935698,0.052708461,0.017881942,0.006456357,0.003696734,-0.003767622,0.0346756,0.03845432,0.054673208,0.063881934,0.049014993,0.011260277,-0.014581181,-0.010031824,0.000334433,0.001069307,0.004981453,0.008394342,0.009517937,0.009210825,0.004514459,-0.000497012,4.9935901,4.991482,5.64618047,5.50089352,3.991321527,0.56062462,1.09732281,0.061431587,-0.900794788,-3.15769939,0.30788461,0.6850065,-0.32744991,-0.72853696,0.3344653,0.69292694,-0.34745846,-0.72092411,0.398854815,0.736633832,-0.362570475,-0.674615243,0.344732092,0.673795025,-0.370435031,-0.73153496,0.246106905,0.458462125,-0.366189575,-0.821704867
40776.58681,1.444044796,27.8,233,282.3,0.309630167,2.04,16.5,17,0.002557,-0.009229,0.004703,21.529989,20.664045,22.45685,20.836054,22.364681,21.270347,21.688085,21.40589,0.329673,0.238323,0.26538,0.171009,0.218179,0.228892,-0.009229,-0.005896,-0.009229,-0.016654,1.320938,1.153268,1.081555,0.092169,1.051209,0.704965,1.261118,12.714874,12.714874,13.508184,0.79331,1.316715,14.675605,15.941133,1.608801,15.783481,1.515397,16.147814,1.498381,17.30082,1.988977,0,0,0,0,0.568504178,0.568504178,0.568504178,1.614056381,0,0,0,0,0.741938003,0.896082027,0.896082027,1.762998866,0,0,0,0,0.189623311,0.289943098,0.335487705,1.037868007,1.718086295,1.719124036,1.717046068,1.721535832,1.732309976,1.750604808,1.76381781,1.790622309,57,52,52,52,52,52,52,52,52,0,1.397940009,1.397940009,1.397940009,1.397940009,1.397940009,1.406806211,1.416073928,1.434568904,25,25,25,25,25,25,25,25,25,0,0.05053662,0.05386851,0.052762257,0.050965953,0.034408395,0.050745795,0.051368958,0.064228645,0.061305832,0.060662826,0.06155628,0.054010608,0.030838784,0.017231501,0.023137058,0.027484314,0.0055665,0.0061959,0.009017257,0.011777211,0.011517057,0.025256487,0.024365332,0.029597194,-0.002017158,-0.001769786,-0.000797272,-0.0004106,-0.001795728,-1.34E-05,-0.000448025,0.000583068,3.02346,3.8073904,3.87405203,3.42677634,2.248458869,7.124374,7.2567827,6.8299092,5.54128528,2.52173955,0.19711976,0.62793997,0.24430803,0.77826178,0.20107093,0.63704343,0.24323758,0.770737425,0.185632575,0.623944505,0.231034127,0.780997822,0.162989308,0.673694108,0.182108585,0.733799722,0.070228884,0.304782475,0.05857831,0.27274676
40777.38194,1.133538908,13.6,234,282.6,0.303196057,2.01,16.5,17,-0.002837,0.004112,0.013073,21.294947,19.020329,20.77274,20.421374,20.344012,20.631449,19.028661,21.065099,0.297887,0,0.24204,0,0.276017,0.310842,0.004112,-0.00105,0.004112,-0.015406,1.527522,0.777927,1.587723,0.428729,1.380439,0.964282,1.399001,14.635939,14.635939,14.5752,0.060739,0.381733,14.22455,13.705434,0.745888,15.152964,1.658831,15.283248,1.564065,16.455309,2.067395,0,0,0,0.682249954,0.767271139,0.9549356,0.9549356,1.002074848,0,0,0,0.759853275,0.784834377,1.080017129,1.191187223,1.302696434,0,0,0,0.365834662,0.504050593,0.538538764,0.581492906,0.60549071,1.69019608,1.693507109,1.704365036,1.710223174,1.713385527,1.727083543,1.74295958,1.769238817,53,49,49,49,49,49,49,49,49,-3,1.397940009,1.397940009,1.397940009,1.397577946,1.397759015,1.399295063,1.405948418,1.422835969,25,25,25,25,24,24,24,24,24,0,-0.007846085,-0.008290116,-0.009891777,-0.014976581,0.002273832,0.009901575,0.034011417,0.040062077,0.03188603,0.029316385,0.023502363,0.013254449,0.029161787,0.022744091,0.017206892,0.026381487,-0.009085236,-0.010644188,-0.015385656,-0.020159477,-0.011200913,-0.002931177,0.013544977,0.017250348,0.000995712,0.000270004,-0.00096259,-0.001928933,-0.002408341,-0.00301884,-0.000915273,-0.001552008,2.9627475,2.3735836,1.99050018,1.282357621,2.299972923,4.2953118,4.826887,4.79882032,4.88773588,5.611207688,-0.047670882,-0.33982676,0.13193162,0.94048805,-0.088617401,-0.56360129,0.11668663,0.77848067,-0.155520195,-0.753962048,0.11570317,0.609582815,-0.134200347,-0.627893965,0.123784262,0.64249606,0.015000618,-0.017817857,0.167316129,0.719367644
40782.52431,1.750508395,56.3,239,285.4,1.517195898,32.9,16.3,17.8,0.018598,-0.011715,0.009024,21.237016,20.98702,21.745724,21.092234,21.706202,20.617929,21.206215,21.070008,0.071287,0,0.22769,0,0.116825,0.002994,-0.011715,-0.005073,-0.011715,-0.016001,1.275045,0.464482,0.427513,0.039521,1.125547,0.514261,1.4374,14.654253,14.654253,15.144451,0.490198,1.144541,16.221489,15.716638,1.047889,15.107399,1.140962,13.423154,2.598422,13.702344,2.268596,0,0,0,0,0,0,0,2.579158584,0,0,0,0,0,0.065909028,0.306414752,3.504966762,0,0,0,0,0,0.247384316,0.33256879,3.30549845,1.722222464,1.72325038,1.735731935,1.744129929,1.761395288,1.781418756,1.772204518,1.747541274,63,52,52,52,52,52,52,52,48,-4,1.427323786,1.429348473,1.430021276,1.430693039,1.436195788,1.462943643,1.511465569,1.493893521,28,26,26,26,26,26,26,26,25,0,-0.099697982,-0.096912671,-0.079292787,-0.005834612,0.080975102,0.054217079,0.035556613,0.073337278,-0.071899476,-0.065332043,-0.034117281,0.00864698,0.006444087,0.004230573,0.013973417,0.021211492,-0.019774469,-0.017005794,-0.001770997,0.026494408,0.048660847,0.032669562,0.018038959,0.03693721,-0.009821565,-0.008502666,-0.005209019,-0.001880488,0.002749237,-0.000139117,-0.001955291,0.001443504,-5.964959,-6.1458945,-4.79290163,-1.95990548,1.02079085,3.717679,3.44163,4.1117502,4.38255509,-0.698910175,-0.32522336,-0.97433106,0.0751431,0.22511992,-0.2876255,-0.964157885,0.076865734,0.26248759,-0.202110052,-0.836245522,0.110092213,0.485484172,-0.030081333,-0.126057683,0.035326667,0.266632882,0.16523416,0.212288634,-0.255611856,-0.282429808
40784.55903,2.079543007,120.1,241,292.1,1.346352974,22.2,16.18,16.74,-0.007208,-0.002674,0.012508,20.465784,19.573488,22.379084,19.567681,22.29918,19.619879,21.291661,20.11007,0.271059,0.768022,0.155941,0.596966,0.078879,0.308474,-0.002674,-0.000411,-0.002674,-0.010212,1.565444,1.89096,1.631856,0.079904,1.442991,1.079086,1.388871,15.93475,15.93475,15.756128,0.178622,0.235633,15.831339,16.581649,0.810399,16.078778,0.86366,15.965644,0.937095,14.613952,2.350537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065909028,0.065909028,0.313424632,0,0,0,0,0,0.106320271,0.106320271,0.349150397,1.588271707,1.589670402,1.591991597,1.602512146,1.615643238,1.638021015,1.682119995,1.722839506,43,38,38,38,38,38,38,38,38,-1,1.397940009,1.397940009,1.397215581,1.396126668,1.396671466,1.401544133,1.41305516,1.46933101,25,25,25,24,24,24,24,24,24,0,0.04127675,0.04196517,0.026587289,0.013720315,-0.009359763,-0.053078992,-0.010762432,-0.000867784,0.04633456,0.05136591,0.052911113,0.055244106,0.012253683,-0.019756438,-0.011633451,-0.000593859,-0.01472906,-0.01529936,-0.016433479,-0.01613892,-0.02121964,-0.027232568,-0.00248109,-0.000304814,0.008129851,0.008481931,0.007557805,0.00499031,-0.002818123,-0.008999417,-0.00527997,-0.004859805,7.1098272,6.7324251,5.96099998,4.33721798,1.490405984,0.29007516,0.61870813,1.833729527,3.29225123,3.22994655,0.25734317,0.98923868,0.03806167,0.14631076,0.24169822,0.94597553,0.07290081,0.28827765,0.216383558,0.857387077,0.121228162,0.482193233,0.125552402,0.464039862,0.135681617,0.637629703,-0.144734226,-0.243363283,0.077600843,0.387086995
