dates,logEC,beachEColiValue,jday,beachSc,LogbeachTurbidityBeach,beachTurbidityBeach,beachWaterTemp,MeanCloudcoverover1hr12813,MeanCloudcoverover2hr12813,MeanCloudcoverover6hr12813,MeanCloudcoverover12hr12813,MeanCloudcoverover24hr12813,MeanCloudcoverover48hr12813,MeairtempCover1hr12813,MeairtempCover2hr12813,MeairtempCover6hr12813,MeairtempCover12hr12813,MeairtempCover24hr12813,MeairtempCover48hr12813,MeairtempCover120hr12813,MeairtempCover72hr12813,StDevAirtempCover6hr12813,StDevAirtempCover12hr12813,StDevAirtempCover24hr12813,StDevAirtempCover48hr12813,StDevAirtempCover120hr12813,StDevAirtempCover72hr12813,MeanSeaWaterTemperatureCover1hrX128Y13Sigma0,MeanSeaWaterTemperatureCover2hrX128Y13Sigma0,MeanSeaWaterTemperatureCover6hrX128Y13Sigma0,StDevSeaWaterTemperatureCover6hrX128Y13Sigma0,StDevSeaWaterTemperatureCover12hrX128Y13Sigma0,MeanSeaWaterTemperatureCover12hrX128Y13Sigma0,MeanSeaWaterTemperatureCover24hrX128Y13Sigma0,StDevSeaWaterTemperatureCover24hrX128Y13Sigma0,MeanSeaWaterTemperatureCover48hrX128Y13Sigma0,StDevSeaWaterTemperatureCover48hrX128Y13Sigma0,MeanSeaWaterTemperatureCover72hrX128Y13Sigma0,StDevSeaWaterTemperatureCover72hrX128Y13Sigma0,MeanSeaWaterTemperatureCover120hrX128Y13Sigma0,StDevSeaWaterTemperatureCover120hrX128Y13Sigma0,Qmean1,Qmin1,Qmean2,Qmin2,Qmean6,Qmin6,Qmean12,Qmin12,Qmean24,Qmax24,Qmin24,Qmean48,Qmin48,Qmean72,Qmin72,Qmean120,Qmin120,Qdifference6,scperp_mean1,scperp_mean2,scperp_mean6,scperp_mean12,scperp_mean24,scperp_mean48,scperp_mean72,scperp_mean120,scparl_mean1,scparl_mean2,scparl_mean6,scparl_mean12,scparl_mean24,scparl_mean48,scparl_mean72,scparl_mean120,dcperp_mean1,dcperp_mean2,dcperp_mean6,dcperp_mean12,dcperp_mean24,dcperp_mean48,dcperp_mean72,dcperp_mean120,dcparl_mean1,dcparl_mean2,dcparl_mean6,dcparl_mean12,dcparl_mean24,dcparl_mean48,dcparl_mean72,dcparl_mean120,wndperp_mean1,wndperp_mean2,wndperp_mean6,wndperp_mean12,wndperp_mean24,wndparl_mean1,wndparl_mean2,wndparl_mean6,wndparl_mean12,wndparl_mean24,wvh_mean1,wvh_mean2,wvh_mean6,wvh_mean12,wvh_mean24,wvperp_mean1,wvperp_mean2,wvperp_mean6,wvperp_mean12,wvperp_mean24,wvparl_mean1,wvparl_mean2,wvparl_mean6,wvparl_mean12,wvparl_mean24,dirwvhperp_mean1,dirwvhperp_mean2,dirwvhperp_mean6,dirwvhperp_mean12,dirwvhperp_mean24,dirwvhparl_mean1,dirwvhparl_mean2,dirwvhparl_mean6,dirwvhparl_mean12,dirwvhparl_mean24,rainsum1,rainsum2,rainsum6,rainsum12,rainsum24,rainsum48,rainsum72,rainsum120
40763.40417,1.800029359,63.1,220,310.8,0.758911892,5.74,23.1,0.000267,0.000133,0.022362,0.094011,0.427374,0.339975,23.282269,22.858289,21.735623,21.622738,22.681648,22.907901,22.717384,22.87909,0.850456,0.628543,1.208775,1.194244,1.337503,1.131752,18.064907,18.064907,18.303556,0.238649,0.384518,18.609814,18.041353,0.821191,18.368234,2.011182,18.628492,1.921914,18.659707,1.695199,103,103,103,103,102.3333333,101,102.5416667,101,102.5416667,103,101,102.4791667,101,104.9652778,101,114.5041667,101,0,-0.11832874,-0.127778943,-0.128076982,-0.074418752,-0.063997857,-0.040777194,-0.028181281,-0.046585545,-0.069861906,-0.062560172,-0.034156499,-0.025745922,-0.025787453,-0.009102155,-0.006187826,-0.01705912,-0.059278614,-0.058786048,-0.045761495,-0.034810441,-0.018753667,-0.011408659,-0.012268649,-0.032513245,-0.021372051,-0.021220148,-0.014751246,-0.010232825,-0.004766406,-0.003213982,-0.004104483,-0.013020717,-2.030565846,-2.765543588,-4.273444972,-4.271318159,-4.450266682,-3.362102877,-3.003755452,-0.961338234,-0.12899509,-0.08766805,0.41494232,0.417905535,0.431113202,0.372675825,0.306401554,-0.65593125,-0.627281453,-0.518083118,-0.46351819,-0.091009325,-0.754820638,-0.777922535,-0.84861503,-0.879068763,-0.800063683,-0.272173634,-0.262059496,-0.223538081,-0.176481529,-0.068363832,-0.313207027,-0.325166589,-0.365886888,-0.325651615,-0.25759882,0,0,0,0,0,0.21,0.21,0.21
40764.38542,0.301029996,2,221,276.3,-0.036212173,0.92,22.8,0.612652,0.465111,0.343459,0.183246,0.246388,0.336881,22.923595,22.760098,21.683362,21.552306,22.467023,22.574336,22.693382,22.760942,0.798545,0.613746,1.072091,1.147508,1.175277,1.173513,16.724813,16.724813,17.298775,0.573961,1.571912,18.734812,19.843214,1.741098,18.942284,1.632349,18.859894,2.047071,18.945487,1.885107,97.5,96,97.75,96,99.20833333,96,100.4375,96,102.3020833,105,96,102.421875,96,102.4340278,96,108.5145833,96,-3,0.030489444,0.040102132,0.030495346,-0.016447276,0.001910022,-0.031043918,-0.026548122,-0.017244718,0.056631709,0.059865375,0.037719978,0.027658084,0.012763496,-0.006511979,-0.001813605,-0.001653154,0.033370422,0.031115064,0.019784224,0.003768779,-0.011048776,-0.014901221,-0.011288698,-0.01694713,0.009702742,0.008970388,0.004709295,-0.001282085,-0.005653562,-0.005209984,-0.004027175,-0.006947745,-4.982620357,-3.230134722,-0.149734676,-0.619415564,0.504663615,6.755114064,7.758555178,6.257706826,5.445852365,1.725099012,0.27575088,0.2770976,0.213495892,0.177517904,0.269351054,0.894488464,0.786430553,0.665818911,0.824442035,0.13983693,0.447091029,0.590904521,0.72127769,0.376817196,-0.006311968,0.246655981,0.217772495,0.143634477,0.141351714,-0.066864992,0.123285745,0.163931901,0.151752967,0.079347087,-0.052697513,0,0,0,0,0,0,0.21,0.21
40765.39931,1.57863921,37.9,222,374.1,0.716003344,5.2,21,0.027559,0.027711,0.030141,0.091453,0.319537,0.282962,21.353748,20.998047,20.166631,20.609629,22.133385,22.300204,22.647535,22.427352,0.635714,0.726642,1.673045,1.414941,1.284432,1.361648,14.425149,14.425149,14.399027,0.026121,0.274728,14.186888,14.017646,0.483286,16.93043,3.180693,17.300738,2.691389,17.949267,2.637232,94,94,93.25,92,92.41666667,92,92.04166667,90,93.0625,98,90,97.63020833,90,99.26736111,90,102.03125,90,2,-0.195830851,-0.185740371,-0.153143716,-0.118178029,-0.070984203,-0.034537091,-0.044357346,-0.030723605,-0.069630898,-0.060010325,-0.040113767,-0.030412587,-0.003653177,0.004555159,-0.005559045,-0.001890632,-0.115737719,-0.107872145,-0.091933601,-0.065119159,-0.026524678,-0.018786727,-0.018775707,-0.01487588,-0.035555334,-0.0319416,-0.025429997,-0.015826222,-0.003233233,-0.004443398,-0.004551067,-0.004240049,-9.839724342,-8.952217695,-7.157996766,-6.578353997,-5.786111917,0.288016371,1.333869407,2.844680077,3.539235579,5.219415412,0.47735164,0.40284102,0.341219697,0.320278932,0.312326132,0.30897948,0.358588612,0.394796932,0.562231322,0.754402031,-0.951068705,-0.931981119,-0.915816189,-0.79306788,-0.540671955,0.147491862,0.140757795,0.132622671,0.175697756,0.231978678,-0.453994206,-0.376862452,-0.313344594,-0.256790996,-0.172210273,0,0,0,0,0,0,0,0.21
40766.48958,0.301029996,2,223,271.9,0.238046103,1.73,22.9,0.003372,0.001686,0.009743,0.061658,0.108516,0.199737,23.360727,23.208511,21.394653,20.454971,21.414737,21.728368,22.336143,21.968098,1.675876,1.534294,1.659685,1.675477,1.473963,1.535201,14.722933,14.722933,14.282193,0.44074,0.484836,13.910836,13.981545,0.396287,13.974702,0.404976,15.745064,2.884816,16.797716,2.877332,90,90,90,90,90.16666667,90,91.625,90,93.77083333,98,90,93.35416667,90,96.07291667,90,98.63125,90,-2,-0.061551842,-0.070011165,-0.096832637,-0.112049133,-0.13450953,-0.11245849,-0.072595799,-0.060169973,-0.03600997,-0.038898818,-0.04665143,-0.044202198,-0.049460205,-0.031926903,-0.013775357,-0.01263911,-0.059811606,-0.064529172,-0.077812061,-0.083152565,-0.100412804,-0.071378678,-0.049002679,-0.03440206,-0.027267397,-0.027946958,-0.028485174,-0.027772281,-0.036363755,-0.022540803,-0.01608099,-0.011121476,1.111726953,0.30603696,-0.976975509,-1.997939389,-3.405716843,6.302182632,6.495808688,5.448989566,5.064249126,4.828556732,0.19030732,0.19475613,0.168565753,0.176234707,0.216072423,0.907987253,0.942481575,0.973024889,0.975542927,0.776397812,0.418997791,0.316173747,0.037329247,-0.078998206,-0.402122065,0.172796621,0.183707523,0.163605479,0.171604519,0.155661948,0.079738347,0.061119331,0.009661408,-0.013808819,-0.104769006,0,0,0,0,0,0,0,0.21
40770.37847,1.948412966,88.8,227,315.1,1.733999287,54.2,21.9,0.190057,0.095029,0.033794,0.02585,0.164906,0.294574,21.114405,20.415103,18.730436,18.605542,20.178196,20.520945,21.227241,20.853177,1.275604,0.978865,1.798736,1.450946,1.541157,1.386264,17.835049,17.835049,17.909528,0.074479,0.193463,18.081007,17.94849,0.446294,16.707552,1.373542,16.24886,1.330328,15.741703,1.430009,73,73,72.5,71,71.83333333,71,71.95833333,71,71.58333333,73,68,70.98958333,68,72.59375,68,79.42708333,68,0,-0.097663536,-0.092845717,-0.103181928,-0.112380581,-0.151453326,-0.159772335,-0.064855642,-0.06227341,-0.028418757,-0.02997554,-0.035235495,-0.033269321,-0.069398329,-0.075711913,-0.032737092,-0.026148448,-0.079456665,-0.083307134,-0.087809366,-0.085389334,-0.120204524,-0.11833304,-0.056813423,-0.055630565,-0.025181631,-0.026764656,-0.027945861,-0.026999441,-0.045642155,-0.043878064,-0.02282622,-0.022876762,-3.065711157,-1.083492485,-2.584847449,-3.501373044,-3.691569529,2.676560314,3.676133902,3.27009715,3.148036117,-0.648026995,0.07144328,0.08873929,0.193691998,0.275056318,0.591944659,0.920776458,0.699538221,0.223976524,-0.060859313,-0.358843453,-0.39009065,-0.634143584,-0.876969043,-0.893055272,-0.82231722,0.06578329,0.058249986,0.015848265,-0.05890343,-0.325588048,-0.027869356,-0.060494593,-0.18400273,-0.251453004,-0.469200268,0,0,0,0,0,0,0.83,0.83
40771.38542,1.970346876,93.4,228,341.1,1.829303773,67.5,22.5,0,0.000138,0.078997,0.148901,0.137408,0.151157,21.937967,21.413777,19.913479,19.766566,21.094613,20.636404,21.178554,20.712168,1.109851,0.852143,1.56487,1.747023,1.534419,1.514233,18.303745,18.303745,18.49134,0.187596,0.477359,18.932494,19.145091,0.70943,18.546791,0.842139,17.520065,1.657064,16.781906,1.646699,71.5,71,71.25,71,71.75,71,72.6875,71,73.30208333,74,71,72.44270833,68,71.76041667,68,75.2375,68,0,-0.045171718,-0.052407247,-0.062974362,-0.05226781,-0.065738828,-0.108596077,-0.128427833,-0.045757006,-0.020298085,-0.018431335,-0.015218011,-0.013657225,-0.030585178,-0.049991753,-0.060669668,-0.021530256,-0.03074542,-0.030408573,-0.035687029,-0.037046337,-0.05537579,-0.087790157,-0.09734729,-0.044969778,-0.012439819,-0.012816526,-0.015000247,-0.015807138,-0.019379105,-0.03251063,-0.035711744,-0.018990593,2.667868195,0.268707886,-1.190478156,-1.551166883,-0.03325631,-0.531208654,0.74367799,2.99441571,3.143447137,1.123495948,0.039437234,0.067296902,0.110881053,0.113504754,0.123386806,0.910018658,0.947707945,0.9793784,0.781983102,0.179071743,-0.414567296,-0.292419269,-0.127950617,0.054380645,-0.101688621,0.035888619,0.06482782,0.109673676,0.084498661,0.003639909,-0.016349387,-0.016275907,-0.008964809,0.010882691,-0.002661026,0,0,0,0,0,0,0,0.83
40772.39931,2.04060234,109.8,229,305.4,1.758154622,57.3,22.3,0.132921,0.155658,0.187325,0.148606,0.117714,0.127561,21.449938,21.046462,20.593767,20.435192,21.6395,21.367056,21.058729,20.97077,0.461879,0.395961,1.361724,1.491905,1.451457,1.696002,16.942404,16.942404,17.027712,0.085308,1.129871,18.025853,18.980428,1.342001,19.06276,1.076526,18.691336,1.055892,17.37442,1.850879,68.5,68,68.75,68,69.16666667,68,69.79166667,68,70.67708333,73,68,71.98958333,68,71.88194444,68,72.32708333,68,-2,0.10036922,0.10775396,0.108489611,0.101327496,0.100754865,0.017508018,-0.03881243,-0.031910178,0.072679467,0.071576255,0.073260769,0.082821816,0.056874545,0.013144684,-0.014369654,-0.014384382,0.091749804,0.097916723,0.087969325,0.079664301,0.053915536,-0.000730127,-0.040554926,-0.034380105,0.033001679,0.035007757,0.033313173,0.030285972,0.018117052,-0.000631026,-0.015634736,-0.013948142,-1.93527899,-1.425168553,1.09638619,1.62515368,3.441366935,4.551762318,4.554035113,5.817278671,5.054600994,2.984906292,0.16258745,0.21785679,0.251675738,0.260563283,0.250269203,-0.028454834,-0.037378652,0.121759134,-0.053495109,-0.287927934,0.999595079,0.999261272,0.980389265,0.973802102,0.910627334,-0.004626399,-0.008636407,0.030774126,-0.016693774,-0.073802156,0.162521615,0.217677404,0.246881593,0.253421649,0.226653369,0,0,0,0,0,0,0,0.83
40775.51389,2.688775655,488.4,232,377.4,1.338456494,21.8,23,0.104673,0.193701,0.256382,0.290059,0.145659,0.080715,22.226902,21.966527,21.085868,21.07824,21.746425,21.567182,21.471833,21.524781,0.680227,0.504344,1.082966,1.647197,1.645034,1.726696,12.989909,12.989909,12.793043,0.196866,0.421395,12.998591,14.842842,1.935031,16.470529,2.24135,16.649405,1.900619,17.602707,2.006236,57,57,57,57,57.16666667,57,58,57,58.89583333,62,57,60.265625,57,61.90277778,57,65.80833333,57,0,0.045267926,0.045028561,0.049342978,0.063646769,0.126646614,0.085402143,0.081971828,0.061808731,0.013922833,0.016944128,0.024317644,0.039638464,0.069832169,0.051922015,0.050760685,0.039205808,0.045072138,0.045559797,0.052926045,0.067507542,0.091278555,0.064743298,0.062318803,0.04104544,0.031445422,0.03071715,0.030696435,0.033768763,0.037662683,0.026861131,0.026131028,0.016749923,-3.383245127,-4.053306812,-4.336765357,-4.392221301,0.516196761,-1.747797497,-0.89260915,-0.568108715,0.145841825,0.89219512,0.19945982,0.215726465,0.209314845,0.203105257,0.261094147,-0.176397599,-0.083421033,-0.042632408,0.085174771,-0.242931713,-0.984318997,-0.992136671,-0.996386477,-0.67714945,0.051286088,-0.035184233,-0.016483708,-0.008342906,0.010925431,-0.083791974,-0.19633209,-0.214157304,-0.208586416,-0.136661208,0.057174883,0,0,0,0,0,0,0,0
40776.53819,1.037426498,10.9,233,305.4,0.477121255,3,22.5,0,0.056488,0.300179,0.36271,0.284326,0.214992,22.361143,22.170205,21.227298,20.506112,21.060931,21.403678,21.458831,21.398431,0.887848,0.964944,1.174951,1.180737,1.576845,1.525111,13.964901,13.964901,13.966011,0.00111,0.764859,14.556981,15.750412,1.490084,15.296627,1.785572,16.23049,2.050476,16.905526,2.016095,52.5,52,52.25,52,52.08333333,52,52.95833333,52,54.23958333,57,52,56.515625,52,58.22222222,52,61.95208333,52,0,-0.001254317,0.005416139,0.034831019,0.056039249,0.094832706,0.11073966,0.088545664,0.090404155,0.027693692,0.027533057,0.035752734,0.046143366,0.060456376,0.065144273,0.054766802,0.056604147,0.04778863,0.050292629,0.066345313,0.074102669,0.075778028,0.083528292,0.068421541,0.065665836,0.026897052,0.027392495,0.030961175,0.031937981,0.035389156,0.03652592,0.029703806,0.027334009,-4.40191949,-4.736796754,-5.186570918,-4.349117821,-1.574363561,6.103150294,5.429943201,4.024879521,3.698094686,2.239857119,0.2505731,0.27623439,0.242957813,0.197726367,0.186748265,0.721048808,0.677050038,0.778588865,0.83329799,0.190848816,-0.692884273,-0.733497072,-0.611065001,-0.532659961,-0.218023551,0.180675435,0.185895439,0.185130132,0.160227429,0.030060304,-0.17361816,-0.203659293,-0.153562282,-0.111550998,-0.03965119,0,0,0,0,0,0,0,0
40777.33681,1.164352856,14.6,234,302.2,0.961895474,9.16,20.2,0.000131,0.000066,0.57554,0.388756,0.328364,0.304502,20.773613,19.498029,19.035035,19.034351,20.5471,20.775639,21.263366,21.184353,0.820551,0.657157,1.650384,1.441171,1.678704,1.472303,15.241071,15.241071,15.088385,0.152686,0.190088,14.95011,14.642433,0.39242,15.135486,1.303789,15.182763,1.513139,16.15725,1.790629,49.75,49,49.875,49,51.125,49,51.5625,49,51.8125,53,49,53.51041667,49,55.48263889,49,58.94791667,49,-3,-0.121762593,-0.124771479,-0.119869909,-0.096420042,-0.059061256,0.019944144,0.06013193,0.058993242,-0.040058122,-0.036562069,-0.030949783,-0.02915335,-0.008828361,0.0248392,0.042142214,0.042533465,-0.081771946,-0.081636692,-0.077504142,-0.064272491,-0.017707925,0.028049095,0.050390758,0.049668928,-0.028399971,-0.027273467,-0.022386972,-0.015556636,0.002464704,0.018956978,0.025011168,0.023264891,-2.912292859,-2.370959625,-3.365134047,-3.926651479,-4.923954836,4.003240114,3.905395619,3.174735932,2.50579424,3.128499871,0.12197136,0.107675097,0.168329076,0.17950574,0.227464356,0.87853489,0.712823381,0.44103395,0.349562253,0.485883815,-0.477678183,-0.65736884,-0.853429513,-0.905939208,-0.825032608,0.107156095,0.079122382,0.067164589,0.05860618,0.116977046,-0.058263058,-0.068213349,-0.148627173,-0.165536789,-0.184598105,0,0,0,0,0,0,0,0
40782.45139,1.935507266,86.2,239,297.1,2.301029996,200,16,0.000293,0.007847,0.021015,0.272347,0.183596,0.094948,22.229235,21.921532,21.099175,21.073413,21.620553,20.960251,21.462645,21.385318,0.628246,0.473411,0.885973,1.607334,1.551839,1.770992,13.872736,13.872736,13.291898,0.580838,0.467331,13.080131,14.193538,1.292123,14.640327,1.341581,13.615232,2.060189,14.017709,2.46877,54,53,54.5,53,55.33333333,53,56.25,53,58.41666667,63,53,60.671875,53,59.38541667,53,55.84583333,48,-3,0.005381637,0.011822764,0.026109954,0.066112683,0.091735175,0.035992527,0.053258859,0.080083337,-0.037198475,-0.029328014,0.000578748,0.047774776,0.066222078,0.038215536,0.052213012,0.059317174,0.03457021,0.040171728,0.056311095,0.070193944,0.058029401,0.022986947,0.04336465,0.053959674,0.014475895,0.017422431,0.02418995,0.028265188,0.025399873,0.01797688,0.027480383,0.025573866,-4.250081557,-4.999015183,-5.650659354,-3.568419327,1.141140999,-5.684131168,-4.94120924,-3.102669652,0.174176786,1.129447367,0.42082566,0.417151705,0.3279365,0.264647765,0.298846136,-0.367096793,-0.329682841,0.087566938,0.069798894,-0.1724691,-0.930182748,-0.943259466,-0.889184652,-0.165768278,0.331237343,-0.15448375,-0.137665216,-0.003856224,-0.023092363,-0.09354083,-0.391444769,-0.393434251,-0.298745765,-0.083208093,0.092196039,0,0,0,0,0,0,0,0.76
40783.56389,2.516138577,328.2,240,329.8,0,0,20.1,0.000476,0.000356,0.000119,0.000059,0.000086,0.091847,21.827564,21.629732,20.544399,19.255311,19.847441,20.712459,21.206993,20.602896,1.026085,1.490074,1.635343,1.557134,1.741949,1.714105,17.936905,17.936905,17.804089,0.132815,0.323359,17.521406,16.951185,0.62407,15.6528,1.681064,15.455322,1.576017,14.034406,2.383222,42,42,42,42,42.16666667,42,43.22916667,42,45.55208333,50,42,51.40625,42,55.36111111,42,55.27291667,42,-1,-0.180599018,-0.174778473,-0.184224814,-0.196005421,-0.145595958,-0.027405803,-0.023037094,0.038792764,-0.094674901,-0.09284114,-0.097922016,-0.092395538,-0.068051479,-0.004617701,0.001251318,0.036744099,-0.145962071,-0.150534682,-0.153653901,-0.134011975,-0.092757152,-0.015976726,-0.015691497,0.031388401,-0.066650357,-0.067356235,-0.065319225,-0.051662556,-0.032197756,-0.003406858,0.000645536,0.019423167,-3.146568209,-3.453243498,-4.138359688,-4.92953612,-4.21056767,-4.789569033,-4.528357494,-4.214680585,-3.337509458,-4.099707443,0.6782861,0.69047425,0.701170787,0.679896317,0.6191953,-0.711959866,-0.708348058,-0.662684248,-0.632280886,-0.629862817,-0.702220157,-0.705844774,-0.747109573,-0.772740663,-0.774274125,-0.482912481,-0.489052073,-0.464565094,-0.430593204,-0.390354304,-0.476306171,-0.487411819,-0.523942424,-0.524803996,-0.479188238,0,0,0,0,0,0,0,0.75
40784.51528,2.119585775,131.7,241,472.4,1.663700925,46.1,17.8,0.148908,0.092696,0.219961,0.151479,0.080742,0.040409,22.351791,22.272583,20.582209,18.812438,19.508933,19.699532,20.685842,20.330961,1.675494,2.135559,2.085624,1.911519,1.973472,1.86425,17.110947,17.110947,17.033644,0.077303,0.145658,17.137063,17.65795,0.553202,17.15884,0.779022,16.170406,1.707371,15.032675,2.408961,39,39,39,39,39.29166667,39,40.3125,39,41.40625,43,39,43.71875,39,48.42361111,39,53.01875,39,-1,-0.079443294,-0.087111313,-0.112839855,-0.13460734,-0.139532592,-0.139278989,-0.061906532,-0.02632162,-0.011151155,-0.018108825,-0.030698727,-0.040599158,-0.052593694,-0.059059278,-0.018844282,0.004799759,-0.064496436,-0.068072558,-0.082505966,-0.089141681,-0.095987729,-0.091477077,-0.040778849,-0.012284591,-0.026222845,-0.027814903,-0.03282656,-0.033819002,-0.039891156,-0.0346853,-0.014585016,0.00176204,0.304799554,-0.138611722,-1.034128472,-2.233286989,-2.540145744,6.094294881,5.329321641,5.392175222,4.578803875,1.376065838,0.13263288,0.129787705,0.160439163,0.189107422,0.364650503,0.940760848,0.959845486,0.975973447,0.650257029,0.040104538,0.339070828,0.271633177,0.034219385,-0.398723033,-0.589602265,0.124775821,0.124521844,0.15686376,0.105174414,-0.119477452,0.04497194,0.035446519,0.002272642,-0.092126468,-0.246938463,0,0,0,0,0,0,0,0
40785.33889,0.707570176,5.1,242,302.2,1.501059262,31.7,19.3,0.040799,0.0204,0.0068,0.0034,0.094486,0.079539,20.166212,19.808386,19.504253,19.439954,20.799158,20.07377,20.433648,20.097895,0.340759,0.388803,1.517175,1.885392,1.824322,1.888303,15.146651,15.146651,15.493089,0.346438,0.742649,16.16945,17.053636,1.096177,17.390813,0.919981,16.988847,1.108942,16.064597,1.650603,39,39,38.875,38,38.91666667,38,38.95833333,38,38.95833333,39,38,40.45833333,38,43.02083333,38,50.12083333,38,0,0.066417092,0.067568857,0.065721473,0.078407132,0.017394317,-0.06785439,-0.081176859,-0.034050692,0.038305753,0.040830314,0.049298312,0.052919798,0.025725347,-0.019495653,-0.031350512,-0.002387004,0.04936143,0.04738783,0.043710552,0.040605178,-0.002804145,-0.056132748,-0.05618233,-0.024271636,0.015742494,0.015075798,0.01210044,0.009827438,-0.004785702,-0.025318798,-0.022367091,-0.005930768,0.179012071,-0.122349795,-0.335130971,0.885413812,1.041809557,4.34857012,4.762064051,4.847306259,4.909629291,4.952310286,0.14590876,0.14221871,0.101973041,0.141762871,0.160809966,0.682072608,0.675600913,0.19823397,-0.06616862,0.315069542,0.731284457,0.737215266,0.878612916,0.908212097,0.706867774,0.099520368,0.096106971,0.03153251,-0.016523887,0.041053578,0.106700808,0.104823919,0.086528852,0.127385684,0.115943351,0,0,0,0,0,0,0,0
41057.50625,1.666517981,46.4,149,277.6,1.829303773,67.5,15.9,0.081352025,0.040676012,0.015423728,0.007711864,0.006777212,0.232589284,17.440887,17.762247,17.0237693,16.1227337,15.7212134,14.63091729,14.18133267,14.40235772,1.138613359,1.339134226,1.11108438,1.446874993,1.373647751,1.424212834,6.9068613,6.9068613,6.69476165,0.21209965,0.250301755,6.80648722,8.28835004,1.687923281,8.945179706,1.433587404,8.063242038,1.803735794,7.794999598,1.589612638,422,416,422,412,424.33,412,430.33,412,449.42,494,412,487.7,412,519.278,412,587.375,412,-4,0.13838055,0.13978316,0.13294314,0.130089807,0.159130549,0.117907703,0.101504139,0.133472601,0.064580851,0.068540158,0.066404426,0.068833775,0.067473312,0.043867214,0.0472058,0.061974508,0.09313223,0.091891965,0.08800509,0.090705516,0.099056278,0.059023883,0.054870147,0.087386352,0.03289698,0.03244699,0.031073758,0.031769892,0.030172079,0.020045733,0.022815997,0.034580455,6.839633,7.152091,5.598908,4.92294302,5.647599079,0.0578733,0.5148093,2.0662086,1.72431048,-0.000957848,0.41956314,0.4053662,0.366080635,0.360710481,0.458444598,-0.30871526,-0.29057799,-0.298268193,-0.314114796,-0.431363131,0.28412694,0.28241075,0.202317202,0.166444688,0.08205706,-0.73580167,-0.71613976,-0.821814018,-0.874649401,-0.930310898,0.67719709,0.69738769,0.541876453,0.456204917,0.227541494,0,0,0,0,0,0.24,0.48,0.74
41058.42361,0.491361694,3.1,150,256,1.117271296,13.1,14,0,0,4.72E-05,0.000216315,0.148284941,0.079932519,15.904843,15.765882,14.802614,14.96485062,16.1330264,15.81129932,14.73635957,15.00558397,0.771317176,0.66658807,1.531957162,1.30854773,1.466529562,1.604646874,5.7769814,5.7769814,5.82763005,0.05064865,0.105742555,5.88902032,6.23381425,0.452833687,7.261082144,1.606969508,8.041391221,1.752750771,7.439053698,1.618718724,377.2,370,377.1,370,382.5,370,390.79,370,403.48,428,370,429.43,370,463.538,370,525.829,370,-12,0.091635292,0.088690273,0.07452899,0.079346304,0.109657503,0.134036371,0.113357581,0.125411923,0.073836708,0.072101527,0.061314541,0.063616081,0.07079094,0.066139392,0.052169435,0.062277498,0.0722879,0.067582065,0.060584433,0.06577589,0.085711831,0.089800304,0.066039646,0.083559561,0.0358977,0.0341909,0.031893927,0.033755612,0.037790132,0.032953857,0.025589783,0.034374356,1.150054,0.56528455,0.246269384,-0.317334175,2.359107476,9.100321,8.898087,6.80858797,5.97883825,4.869829054,0.2811551,0.26326986,0.176463886,0.188588884,0.348670988,0.195064,0.18767409,0.139263247,0.041875769,-0.157910903,0.2024802,0.18447354,0.103039877,0.123925938,0.240326748,0.69379485,0.714247625,0.82108719,0.424262872,-0.145282966,0.72017269,0.699282205,0.534935712,0.619858605,0.655213882,0,0,0,0,0.3,0.3,0.54,1.04
41060.46528,1.127104798,13.4,152,213,1.053078443,11.3,11.9,0.027581595,0.013919559,0.203326236,0.362939136,0.509883589,0.446891178,11.360643,11.245153,10.83514,10.6060648,10.8061397,12.3475111,13.97194857,13.58498127,0.41827206,0.392584498,0.432834042,1.984891303,2.202687215,2.533258711,7.3517017,7.3517017,7.19919635,0.15250535,0.176485972,7.05949735,6.75159764,0.484631158,6.24029109,0.646964303,6.238132142,0.589409856,7.320951168,1.670106909,253.2,251,252.2,245,258.2,245,267.33,245,285.27,323,245,316.01,245,344.43,245,402.885,245,-15,-0.07871833,-0.064829943,-0.052283868,-0.056136779,-0.07404784,-0.01072504,0.028810887,0.063951354,-0.05493832,-0.052436268,-0.045743117,-0.031725486,-0.037235548,0.005038619,0.02700878,0.033564146,-0.05463616,-0.048007196,-0.043356534,-0.040375576,-0.056248251,0.000461257,0.02880148,0.040309729,-0.01869878,-0.016165551,-0.013300408,-0.012428806,-0.014989455,0.008207459,0.018172335,0.018801258,-5.326375,-4.055262,-2.437645,-2.66533819,-1.728691371,-7.245466,-7.311885,-5.48289374,-3.373375445,-4.919938568,0.7133775,0.66894735,0.548917152,0.455784777,0.561669635,-0.496937,-0.4806888,-0.39503537,-0.315309756,-0.38317813,-0.5118213,-0.4646669,-0.38000456,-0.32545519,-0.401682615,-0.69659757,-0.720138515,-0.719419955,-0.668116118,-0.664277088,-0.71746207,-0.69299921,-0.692409155,-0.734990025,-0.730912505,0,0,0,0,0,0,0.3,0.54
